content;score;sentiment_rating;wordCount;tweet_with_stopwords;wordCount_after_stopwords;tweet_stemmed
nice app, respon yang positiv dan saling mendukung memotivasi. this app is really works;5;Positive;16;nice app respon positiv mendukung memotivasi  this app is really works;11;nice app respon positiv mendukung memotivasi thi app is realli work
aplikasi ini sangat membantu orang2 yg sedang dalam masalah. dijamin ga nyesel download aplikasi ini ;5;Positive;16;aplikasi membantu orang  dijamin ga nyesel aplikasi;7;aplikasi membantu orang dijamin ga nyesel aplikasi
ka, aku udah ketik ruby untuk info pembayarannya, tapi belum ada jawaban. mohon bantuannya kak ;4;Positive;18;ka udah ketik ruby info pembayarannya  mohon bantuannya kak;9;ka udah ketik rubi info pembayarannya mohon bantuannya kak
saya tidak bisa mengirim tulis curhatan. bagaimana caranya bisa kirim tulis curhatan tanpa ruby?;3;Neutral;16;mengirim tulis curhatan  kirim tulis curhatan ruby ;7;mengirim tuli curhatan kirim tuli curhatan rubi
saya butuh aplikasi ini. bisakah saya curhat tanpa ruby?;5;Positive;11;butuh aplikasi  curhat ruby ;4;butuh aplikasi curhat rubi
terima kasihhh riliv sudah menjawab curhatan ku via line.. amat sangat membantu mengeluarkan masalah;5;Positive;15;terima kasihhh riliv curhatan ku via line  membantu mengeluarkan;9;terima kasihhh riliv curhatan ku via line membantu mengeluarkan
hrus beli rubby dulu ya klo mau curhat :v;2;Negative;10;hrus beli rubby klo curhat  v;6;hru beli rubbi klo curhat v
barusan chatt di line cepet balesnya paling lama jg gak sampe semalem dan jawabannya akurat. very revommended dah :);5;Positive;21;barusan chatt line cepet balesnya jg gak sampe semalem jawabannya akurat  very revommended dah  ;14;barusan chatt line cepet balesnya jg gak samp semalem jawabannya akurat veri revommend dah
kenapa sat mendaftar ,tiba tiba saya keluar dari aplikasi?;1;Negative;11;sat mendaftar aplikasi ;3;sat mendaftar aplikasi
ga dibalas post nya;1;Negative;4;ga dibalas post;3;ga dibala post
bagus banget {};5;Positive;4;bagus  ;1;bagu
tanda plus + nya kok gak bisa diklik? tolong jangan bikin kecewa;1;Negative;13;tanda plus  gak diklik  tolong bikin kecewa;7;tanda plu gak diklik tolong bikin kecewa
sukaaa;5;Positive;1;sukaaa;1;sukaaa
gak bisa di buka tiap kali reg sllu gagal;5;Positive;9;gak buka kali reg sllu gagal;6;gak buka kali reg sllu gagal
thanks for everythings ;5;Positive;3;thanks for everythings;3;thank for everyth
responx lama, jawabanx krg memberi solusi, smoga ke dpnx bisa lebih baik;3;Neutral;14;responx jawabanx krg solusi smoga dpnx;6;responx jawabanx krg solusi smoga dpnx
app ini bener bener berguna banget pas lagi sendiri dan banyak bgt yg pengen dikeluarin. tinggal buka pasti ada aja reliever yang available. tapi kekurangannya meskipun ada,tp relievernya kurang banyak yang available. but for the rest of it, already so much cool and useful.;4;Positive;51;app bener bener berguna pas pengen dikeluarin  tinggal buka reliever available  kekurangannya tp relievernya available  but for the rest of it already so much cool and useful ;27;app bener bener berguna pa pengen dikeluarin tinggal buka reliev avail kekurangannya tp relievernya avail but for the rest of it alreadi so much cool and use
"dah berhari"" punya saya gak ada yg blz!!!! apa coba???? ";2;Negative;19;dah berhari  gak blz     coba    ;5;dah berhari gak blz coba
kerenn;5;Positive;1;kerenn;1;kerenn
saya sudah beli ruby saya sudah transfer tapi blm ada balasan ruby blm bertambah lalu bagaimana ini;1;Negative;17;beli ruby transfer blm balasan ruby blm bertambah;8;beli rubi transfer blm balasan rubi blm bertambah
maap min aku udah coba daftar beberapa kali, tapi ngak ada balasan email ke emailku, jadi susah login.;2;Negative;21;maap min udah coba daftar kali ngak balasan email emailku susah login ;12;maap min udah coba daftar kali ngak balasan email emailku susah login
ka aku susah terdaftarnya,di email suruh klik tombol supaya aktif tapi gk ada tombol apapun yg bisa di klik.;2;Negative;22;ka susah terdaftarnya email suruh klik tombol aktif gk tombol apapun klik ;12;ka susah terdaftarnya email suruh klik tombol aktif gk tombol apapun klik
thanks mimin udah balesin curhatan aku ;5;Positive;6;thanks mimin udah balesin curhatan;5;thank mimin udah balesin curhatan
responnya cepat. pasti di bantuin sampe masalahnya clear. sukaaa banget ;5;Positive;12;responnya cepat  bantuin sampe clear  sukaaa;6;responnya cepat bantuin samp clear sukaaa
banyak banyak sabar buat donlowad;3;Neutral;5;sabar donlowad;2;sabar donlowad
terimakasih sudah menjawab, walaupun sebenarnya masih sangat kurang puas atas jawabannya. ya masih mending lah daripada di read doang.;3;Neutral;22;terimakasih puas jawabannya  mending read doang ;6;terimakasih pua jawabannya mend read doang
kok ngga  bisa login?? padahal udh register;5;Positive;9;ngga login   udh register;4;ngga login udh regist
udh di tunggu 24jam ttp no respone .;1;Negative;8;udh tunggu jam ttp no respone ;6;udh tunggu jam ttp no respon
terima kasih sangat membantu menyelesaikan persoalan saya;5;Positive;7;terima kasih membantu menyelesaikan;4;terima kasih membantu menyelesaikan
kerenn;5;Positive;1;kerenn;1;kerenn
love dehhhhh :*;5;Positive;4;love dehhhhh  ;2;love dehhhhh
likeeee;5;Positive;1;likeeee;1;likeee
keren;4;Positive;1;keren;1;keren
kerrenn deehh;4;Positive;2;kerrenn deehh;2;kerrenn deehh
saran dari releiver sangat membantu,mskipun kadang agak telat respon,hhe;4;Positive;13;saran releiver membantu mskipun kadang telat respon hhe;8;saran releiv membantu mskipun kadang telat respon hhe
saat galau datang,  riliv solusinya;5;Positive;6;galau riliv solusinya;3;galau riliv solusinya
mabtap;5;Positive;1;mabtap;1;mabtap
sngt membntu mksh;5;Positive;3;sngt membntu mksh;3;sngt membntu mksh
gak ada yg bales chat gue malesss;4;Positive;7;gak bales chat gue malesss;5;gak bale chat gue malesss
min, titlenya mesti 50 karakter ya ditulis, title itu mksdnya apa ya.. judul kok mesti panjang banget hehe;3;Neutral;21;min titlenya mesti  karakter ditulis title mksdnya  judul mesti hehe;10;min titlenya mesti karakt dituli titl mksdnya judul mesti hehe
saya sangat suka ini;5;Positive;4;suka;1;suka
kok ga di balas udah seminggu padahal;1;Negative;7;ga balas udah seminggu;4;ga bala udah seminggu
lebih dari 24 jam,ngga ada balesan padahal tulisan udah lengkap dengan semua syaratnya,gimana tuh min ?;1;Negative;20; jam ngga balesan tulisan udah lengkap syaratnya gimana tuh min ;10;jam ngga balesan tulisan udah lengkap syaratnya gimana tuh min
dr dulu nyari app kyk gini. terus dilanjutkan ya kedepannya! ini bermanfaat sekali buat saya ^^;5;Positive;18;dr nyari app kyk gini  dilanjutkan kedepannya  bermanfaat ;8;dr nyari app kyk gini dilanjutkan kedepannya bermanfaat
suka banget;5;Positive;2;suka;1;suka
mantap;5;Positive;1;mantap;1;mantap
suka banget deh sama riliv;5;Positive;5;suka deh riliv;3;suka deh riliv
sangat cepat responnya sehingga dapat semuanya teratasi, katakata dari psikolognya sangat istimewa sehingga semangat untuk menghadapi masalah pasti akan ada jalan keluar.  thanks;5;Positive;25;cepat responnya teratasi katakata psikolognya istimewa semangat menghadapi jalan  thanks;10;cepat responnya teratasi katakata psikolognya istimewa semangat menghadapi jalan thank
sangat ngebantu hehehe;5;Positive;3;ngebantu hehehe;2;ngebantu heheh
belum dibales juga -_-;2;Negative;4;dibales ;1;dibal
"aku ska sma adminnya (soalnya dia ngasih solusi yg emang klo di pkir"" bner juga sihh & ramaaah bngt*bales pesannya juga cepet+panjang"" solusinya ) . tpi ada juga sih  bbrpa admin yg nggk bales pesan+laamaaaa bngt buat balesnya ..";4;Positive;44;ska sma adminnya  ngasih solusi emang klo pkir  bner sihh  ramaaah bngt  bales pesannya cepetpanjang  solusinya   tpi bbrpa admin nggk bales pesanlaamaaaa bngt balesnya ;24;ska sma adminnya ngasih solusi emang klo pkir bner sihh ramaaah bngt bale pesannya cepetpanjang solusinya tpi bbrpa admin nggk bale pesanlaamaaaa bngt balesnya
ko gak diberi respon sih;1;Negative;5;ko gak respon;3;ko gak respon
bisa ngasih solusi yang tepat;5;Positive;5;ngasih solusi;2;ngasih solusi
bagys aja dehh;5;Positive;3;bagys dehh;2;bagi dehh
bagus dan membantu, totally great!!! recommended app. aydyfau;5;Positive;13;bagus membantu totally great    recommended app  aydyfau;7;bagu membantu total great recommend app aydyfau
great, konsultasi via online, sangat berguna bagi praktisi psikologi maupun klien, mudah, aman, dapat dipercaya;5;Positive;20;great konsultasi via online berguna praktisi psikologi klien mudah aman dipercaya;11;great konsultasi via onlin berguna praktisi psikolog klien mudah aman dipercaya
sangat membantu;4;Positive;2;membantu;1;membantu
hmmmm hmmmm hmmm .oh iya hampir lupa good bngt buat riliv app yg bantu bngt :) top deh salah satu kemajuan di bidang pskiologi indonesia.ada pepatah berkata di dalam tubuh yg sehat ada jiwa yg sehat.good luck buay riliv semoga semakin bisa meningkatkan kesehatan jiwa masyarakat indonesia;5;Positive;48;hmmmm hmmmm hmmm oh iya lupa good bngt riliv app bantu bngt   top deh salah kemajuan bidang pskiologi indonesiaada pepatah tubuh sehat jiwa sehatgood luck buay riliv semoga meningkatkan kesehatan jiwa masyarakat indonesia;33;hmmmm hmmmm hmmm oh iya lupa good bngt riliv app bantu bngt top deh salah kemajuan bidang pskiolog indonesiaada pepatah tubuh sehat jiwa sehatgood luck buay riliv semoga meningkatkan kesehatan jiwa masyarakat indonesia
wow , udah di respon , bagus banget ni aps , punya masalah ? curhat ke psikolog harus bayar , curhat ke temen takut di sebar , curhat ke ortu yang ada kena omel , akhirnya masalah ngendap tanpa soslusi akhirnya depresi , ngerikan ?? aps ini bikin kita bisa curhat + dapet solusi + dari psikolog pula ,, menang banyak kan :d thanks riliv ;5;Positive;68;wow udah respon bagus ni aps  curhat psikolog bayar curhat temen takut sebar curhat ortu kena omel ngendap soslusi depresi ngerikan   aps bikin curhat  dapet solusi  psikolog menang  d thanks riliv;31;wow udah respon bagu ni ap curhat psikolog bayar curhat temen takut sebar curhat ortu kena omel ngendap soslusi depresi ngerikan ap bikin curhat dapet solusi psikolog menang d thank riliv
keren banget aplikasinyaaa;5;Positive;3;keren aplikasinyaaa;2;keren aplikasinyaaa
aku sukaaaa, bisa cerita apa aja. dapet solusi yg cocok juga. langsung dari psikolog. dan ceritaku rahasia aku sendiri. ga nyesel deh, wajib download pokonya!!!;5;Positive;34;sukaaaa cerita  dapet solusi cocok  langsung psikolog  ceritaku rahasia  ga nyesel deh wajib pokonya   ;14;sukaaaa cerita dapet solusi cocok langsung psikolog ceritaku rahasia ga nyesel deh wajib pokonya
sudah 24 jam tapi tidak di respon ya;2;Negative;8; jam respon;2;jam respon
aplikasi ini bisa menjadi sarana buat kami para praktisi psikologi dalam menerapkan ilmu dan membantu masyarakat;5;Positive;16;aplikasi sarana praktisi psikologi menerapkan ilmu membantu masyarakat;8;aplikasi sarana praktisi psikolog menerapkan ilmu membantu masyarakat
cukup membantu mencari solusi masalah;5;Positive;5;membantu mencari solusi;3;membantu mencari solusi
bingung mau curhat.aku mah disini aja;5;Positive;6;bingung curhataku mah;3;bingung curhataku mah
relievernya fast response ga sampe 1x24 jam;5;Positive;7;relievernya fast response ga sampe x jam;7;relievernya fast respons ga samp x jam
sy chat kok gak ada respon ya;1;Negative;7;sy chat gak respon;4;sy chat gak respon
setelah saya register lalu saya login tapi tidak bisa.akun tidak aktif;3;Neutral;11;register login bisaakun aktif;4;regist login bisaakun aktif
nice apps;5;Positive;2;nice apps;2;nice app
makasih buat yg udah ngasih saran n menyemangati. semoga app nya berkembang pesat, amin!;5;Positive;17;makasih udah ngasih saran n menyemangati  semoga app berkembang pesat amin ;11;makasih udah ngasih saran n menyemangati semoga app berkembang pesat amin
sipp....mantap kali tempat curhatnya :);5;Positive;8;sipp  mantap kali curhatnya  ;4;sipp mantap kali curhatnya
sangat membantu, dalam belajar persoalan sendiri. dan saya ingin gabung juga bgmna ya sbg relivier;4;Positive;17;membantu belajar  gabung bgmna sbg relivier;6;membantu belajar gabung bgmna sbg relivi
sangat membantu.. terima kasih ;5;Positive;5;membantu  terima kasih;3;membantu terima kasih
baguus banget maksi;5;Positive;3;baguus maksi;2;baguu maksi
aku udah register tapi pas log in kok gagal terus;2;Negative;10;udah register pas log in gagal;6;udah regist pa log in gagal
riliv sangat membantu kalian buat memecahkan masalah kalian, seakan kalian menulis dibuku diary dan bisa terbalas bahkan dapat solusi untuk memecahkannya;5;Positive;22;riliv membantu memecahkan seakan menulis dibuku diary terbalas solusi memecahkannya;10;riliv membantu memecahkan seakan menuli dibuku diari terbala solusi memecahkannya
sangat membantu sekali, terimakasih riliv :);5;Positive;8;membantu terimakasih riliv  ;3;membantu terimakasih riliv
yukk ahh curhattt;5;Positive;3;yukk ahh curhattt;3;yukk ahh curhattt
penampung isi hati;5;Positive;3;penampung isi hati;3;penampung isi hati
ok;5;Positive;1;ok;1;ok
sangat membantu;5;Positive;2;membantu;1;membantu
good;5;Positive;1;good;1;good
min tiap kli aku mau send curhatan ku kenapa ruangnya jdi kosong udh bbrpa kali aku cobain;5;Positive;17;min kli send curhatan ku ruangnya jdi kosong udh bbrpa kali cobain;12;min kli send curhatan ku ruangnya jdi kosong udh bbrpa kali cobain
gan saya udah lama gak buka riliv,barusan buka lagi disuruh update,terus saya update ketika saya mau dibuka ko disuruh login lagi,saya lupa emailnya,dikira tidak akan login lagi.gimna nih gan?jawaban saya ada diriliv yang sebelumnya?;5;Positive;45;gan udah gak buka riliv barusan buka disuruh update update dibuka ko disuruh login lupa emailnya login lagigimna nih gan  diriliv ;21;gan udah gak buka riliv barusan buka disuruh updat updat dibuka ko disuruh login lupa emailnya login lagigimna nih gan diriliv
solusi terbaik untuk curhat segala hal;5;Positive;6;solusi terbaik curhat;3;solusi terbaik curhat
kok lama yah bales curhatan aku nya;3;Neutral;7;yah bales curhatan;3;yah bale curhatan
ga bisa dibuka emailnya katanya salah padahal udh bener;2;Negative;9;ga dibuka emailnya salah udh bener;6;ga dibuka emailnya salah udh bener
suka;5;Positive;1;suka;1;suka
makasih saran nya;5;Positive;3;makasih saran;2;makasih saran
dicoba dulu, blm ada respon :);3;Neutral;8;dicoba blm respon  ;3;dicoba blm respon
riliv membantu meringankan beban sy;3;Neutral;5;riliv membantu meringankan beban sy;5;riliv membantu meringankan beban sy
setidaknya bisa mengurangi beban.... ;5;Positive;5;mengurangi beban ;2;mengurangi beban
makasih sarannya... respon cepat..;5;Positive;6;makasih sarannya  respon cepat ;4;makasih sarannya respon cepat
gak pernah dibales;2;Negative;3;gak dibales;2;gak dibal
curhat belom diblssssss . kpn sihh;1;Negative;6;curhat belom diblssssss  kpn sihh;5;curhat belom diblssssss kpn sihh
nice;5;Positive;1;nice;1;nice
balesnya cepet..pasti ditanggapi..apapun masalahnya :);5;Positive;10;balesnya cepet  ditanggapi  apapun  ;4;balesnya cepet ditanggapi apapun
suka bangeet sma aplikasi riliv, bisa membantu kita ngasih solusi;5;Positive;11;suka bangeet sma aplikasi riliv membantu ngasih solusi;8;suka bangeet sma aplikasi riliv membantu ngasih solusi
cara masuk nya gmna, masukin email nya ggal trus;3;Neutral;10;masuk gmna masukin email ggal trus;6;masuk gmna masukin email ggal tru
lanjutkan;5;Positive;1;lanjutkan;1;lanjutkan
sebenernya tujuan aplikasi ini bagus banget, menolong org dengan memberi solusi dari permasalahnya .. tapi masalah nya mungkin permintaan curhat nya semakin banyak, dan riiv tidak memiliki banyak  psikolog di aplikasi nya jadi nya yg curhat keburu bosen nungguin balesan dari psikolog nya tersebut .. masukan aja semoga psikolog nya ditambah jadi bales curhatannya pun ga terlalu lama ..;2;Negative;61;sebenernya tujuan aplikasi bagus menolong org solusi permasalahnya  permintaan curhat riiv memiliki psikolog aplikasi curhat keburu bosen nungguin balesan psikolog  masukan semoga psikolog ditambah bales curhatannya ga ;27;sebenernya tujuan aplikasi bagu menolong org solusi permasalahnya permintaan curhat riiv memiliki psikolog aplikasi curhat keburu bosen nungguin balesan psikolog masukan semoga psikolog ditambah bale curhatannya ga
zip;5;Positive;1;zip;1;zip
ko ga d bls ya ?;5;Positive;6;ko ga d bls ;4;ko ga d bl
nambah temen yang jago jaga rahasia, semoga di maksimalkan jadi balasnya ga 1 hari sekali.. semangat ya mimin dkk.;5;Positive;22;nambah temen jago jaga rahasia semoga maksimalkan balasnya ga   semangat mimin dkk ;12;nambah temen jago jaga rahasia semoga maksimalkan balasnya ga semangat mimin dkk
udah  30 jam ga dorespon, hapus aja!;1;Negative;9;udah  jam ga dorespon hapus ;5;udah jam ga dorespon hapu
like it!!;5;Positive;4;like it  ;2;like it
riliv asik di ajak curhat bisa menjadi solusi untuk masalah kita. pokoknya bisa jadi teman yang baik dan menyenangkan makasih ya riliv;5;Positive;23;riliv asik ajak curhat solusi  pokoknya teman menyenangkan makasih riliv;10;riliv asik ajak curhat solusi pokoknya teman menyenangkan makasih riliv
